path,label,split_group,split
Basil_Plant_Unhealthy/IMG_20201217_151041.jpg,Unhealthy,group-00565,development
Basil_Plant_Unhealthy/IMG_20201217_151045.jpg,Unhealthy,group-00566,development
Basil_Plant_Unhealthy/IMG_20201217_151046.jpg,Unhealthy,group-00567,development
Basil_Plant_Unhealthy/IMG_20201217_151048.jpg,Unhealthy,group-00568,test
Basil_Plant_Unhealthy/IMG_20201217_151049.jpg,Unhealthy,group-00569,development
Basil_Plant_Unhealthy/IMG_20201217_151055.jpg,Unhealthy,group-00570,development
Basil_Plant_Unhealthy/IMG_20201217_151122.jpg,Unhealthy,group-00571,development
Basil_Plant_Unhealthy/IMG_20201217_151123.jpg,Unhealthy,group-00572,test
Basil_Plant_Unhealthy/IMG_20201217_151123_1.jpg,Unhealthy,group-00573,development
Basil_Plant_Unhealthy/IMG_20201217_151126.jpg,Unhealthy,group-00574,development
Basil_Plant_Unhealthy/IMG_20201217_151128.jpg,Unhealthy,group-00575,development
Basil_Plant_Unhealthy/IMG_20201217_151132.jpg,Unhealthy,group-00576,test
Basil_Plant_Unhealthy/IMG_20201217_151133.jpg,Unhealthy,group-00577,development
Basil_Plant_Unhealthy/IMG_20201217_151135.jpg,Unhealthy,group-00578,development
Basil_Plant_Unhealthy/IMG_20201217_151135_1.jpg,Unhealthy,group-00579,development
Basil_Plant_Unhealthy/IMG_20201217_151136.jpg,Unhealthy,group-00580,test
Basil_Plant_Unhealthy/IMG_20201217_151137.jpg,Unhealthy,group-00581,development
Basil_Plant_Unhealthy/IMG_20201217_151549.jpg,Unhealthy,group-00582,test
Basil_Plant_Unhealthy/IMG_20201217_151552.jpg,Unhealthy,group-00585,test
Basil_Plant_Unhealthy/IMG_20201217_151553.jpg,Unhealthy,group-00585,test
Basil_Plant_Unhealthy/IMG_20201217_151555.jpg,Unhealthy,group-00585,test
Basil_Plant_Unhealthy/IMG_20201217_151557.jpg,Unhealthy,group-00586,development
Basil_Plant_Unhealthy/IMG_20201217_151600.jpg,Unhealthy,group-00587,development
Basil_Plant_Unhealthy/IMG_20201217_151601.jpg,Unhealthy,group-00590,development
Basil_Plant_Unhealthy/IMG_20201217_151602.jpg,Unhealthy,group-00590,development
Basil_Plant_Unhealthy/IMG_20201217_151604.jpg,Unhealthy,group-00590,development
Basil_Plant_Unhealthy/IMG_20201217_151605.jpg,Unhealthy,group-00591,development
Basil_Plant_Unhealthy/IMG_20201217_151607.jpg,Unhealthy,group-00592,development
Basil_Plant_Unhealthy/IMG_20201217_151608.jpg,Unhealthy,group-00593,development
Basil_Plant_Unhealthy/IMG_20201217_151609.jpg,Unhealthy,group-00594,development
Basil_Plant_Unhealthy/IMG_20201217_151609_1.jpg,Unhealthy,group-00595,development
Basil_Plant_Unhealthy/IMG_20201217_151610.jpg,Unhealthy,group-00596,development
Basil_Plant_Unhealthy/IMG_20201217_151611.jpg,Unhealthy,group-00597,development
Basil_Plant_Unhealthy/IMG_20201217_151612.jpg,Unhealthy,group-00598,development
Basil_Plant_Unhealthy/IMG_20201217_151613.jpg,Unhealthy,group-00599,development
Basil_Plant_Unhealthy/IMG_20201217_151614.jpg,Unhealthy,group-00600,test
Basil_Plant_Unhealthy/IMG_20201217_151615.jpg,Unhealthy,group-00601,development
Basil_Plant_Unhealthy/IMG_20201217_151616.jpg,Unhealthy,group-00602,development
Basil_Plant_Unhealthy/IMG_20201217_151617.jpg,Unhealthy,group-00603,development
Basil_Plant_Unhealthy/IMG_20201217_151620.jpg,Unhealthy,group-00604,test
Basil_Plant_Unhealthy/IMG_20201217_151621.jpg,Unhealthy,group-00605,test
Basil_Plant_Unhealthy/IMG_20201217_151622.jpg,Unhealthy,group-00606,development
Basil_Plant_Unhealthy/IMG_20201217_151623.jpg,Unhealthy,group-00607,development
Basil_Plant_Unhealthy/IMG_20201217_151624.jpg,Unhealthy,group-00608,development
Basil_Plant_Unhealthy/IMG_20201217_151627.jpg,Unhealthy,group-00609,development
Basil_Plant_Unhealthy/IMG_20201217_151629.jpg,Unhealthy,group-00610,development
Basil_Plant_Unhealthy/IMG_20201217_151630.jpg,Unhealthy,group-00611,development
Basil_Plant_Unhealthy/IMG_20201217_151631.jpg,Unhealthy,group-00612,development
Basil_Plant_Unhealthy/IMG_20201217_151632.jpg,Unhealthy,group-00613,development
Basil_Plant_Unhealthy/IMG_20201217_151635.jpg,Unhealthy,group-00614,development
Basil_Plant_Unhealthy/IMG_20201217_151636.jpg,Unhealthy,group-00615,development
Basil_Plant_Unhealthy/IMG_20201217_151636_1.jpg,Unhealthy,group-00616,development
Basil_Plant_Unhealthy/IMG_20201217_151637.jpg,Unhealthy,group-00617,test
Basil_Plant_Unhealthy/IMG_20201217_151638.jpg,Unhealthy,group-00618,development
Basil_Plant_Unhealthy/IMG_20201217_151639.jpg,Unhealthy,group-00619,development
Basil_Plant_Unhealthy/IMG_20201217_151644.jpg,Unhealthy,group-00620,development
Basil_Plant_Unhealthy/IMG_20201217_151645.jpg,Unhealthy,group-00621,development
Basil_Plant_Unhealthy/IMG_20201217_151647.jpg,Unhealthy,group-00622,test
Basil_Plant_Unhealthy/IMG_20201217_151648.jpg,Unhealthy,group-00623,development
Basil_Plant_Unhealthy/IMG_20201217_151650.jpg,Unhealthy,group-00624,development
Basil_Plant_Unhealthy/IMG_20201217_151651.jpg,Unhealthy,group-00625,development
Basil_Plant_Unhealthy/IMG_20201217_151653.jpg,Unhealthy,group-00626,test
Basil_Plant_Unhealthy/IMG_20201217_151655.jpg,Unhealthy,group-00627,development
Basil_Plant_Unhealthy/IMG_20201217_151657.jpg,Unhealthy,group-00628,development
Basil_Plant_Unhealthy/IMG_20201217_151658.jpg,Unhealthy,group-00629,development
Basil_Plant_Unhealthy/IMG_20201217_151700.jpg,Unhealthy,group-00630,development
Basil_Plant_Unhealthy/IMG_20201217_151701.jpg,Unhealthy,group-00631,development
Basil_Plant_Unhealthy/IMG_20201217_151703.jpg,Unhealthy,group-00632,test
Basil_Plant_Unhealthy/IMG_20201217_151705.jpg,Unhealthy,group-00633,development
Basil_Plant_Unhealthy/IMG_20201217_151705_1.jpg,Unhealthy,group-00634,test
Basil_Plant_Unhealthy/IMG_20201217_151707.jpg,Unhealthy,group-00635,development
Basil_Plant_Unhealthy/IMG_20201217_151708.jpg,Unhealthy,group-00636,development
Basil_Plant_Unhealthy/IMG_20201217_151709.jpg,Unhealthy,group-00637,test
Basil_Plant_Unhealthy/IMG_20201217_151710.jpg,Unhealthy,group-00638,development
Basil_Plant_Unhealthy/IMG_20201217_151716.jpg,Unhealthy,group-00639,test
Basil_Plant_Unhealthy/IMG_20201217_151718.jpg,Unhealthy,group-00640,development
Basil_Plant_Unhealthy/IMG_20201217_151720.jpg,Unhealthy,group-00641,development
Basil_Plant_Unhealthy/IMG_20201217_151723.jpg,Unhealthy,group-00642,development
Basil_Plant_Unhealthy/IMG_20201217_151724.jpg,Unhealthy,group-00643,test
Basil_Plant_Unhealthy/IMG_20201217_151725.jpg,Unhealthy,group-00644,test
Basil_Plant_Unhealthy/IMG_20201217_151727.jpg,Unhealthy,group-00645,development
Basil_Plant_Unhealthy/IMG_20201217_151728.jpg,Unhealthy,group-00646,development
Basil_Plant_Unhealthy/IMG_20201217_151730.jpg,Unhealthy,group-00647,test
Basil_Plant_Unhealthy/IMG_20201217_151735.jpg,Unhealthy,group-00648,development
Basil_Plant_Unhealthy/IMG_20201217_151736.jpg,Unhealthy,group-00649,development
Basil_Plant_Unhealthy/IMG_20201217_151737.jpg,Unhealthy,group-00650,development
Basil_Plant_Unhealthy/IMG_20201217_151738.jpg,Unhealthy,group-00651,development
Basil_Plant_Unhealthy/IMG_20201217_151740.jpg,Unhealthy,group-00652,development
Basil_Plant_Unhealthy/IMG_20201217_151741.jpg,Unhealthy,group-00653,development
Basil_Plant_Unhealthy/IMG_20201217_151742.jpg,Unhealthy,group-00654,development
Basil_Plant_Unhealthy/IMG_20201217_151744.jpg,Unhealthy,group-00655,development
Basil_Plant_Unhealthy/IMG_20201217_151745.jpg,Unhealthy,group-00656,development
Basil_Plant_Unhealthy/IMG_20201217_151748.jpg,Unhealthy,group-00657,development
Basil_Plant_Unhealthy/IMG_20201217_151749.jpg,Unhealthy,group-00658,development
Basil_Plant_Unhealthy/IMG_20201217_151752.jpg,Unhealthy,group-00659,development
Basil_Plant_Unhealthy/IMG_20201217_151753.jpg,Unhealthy,group-00660,development
Basil_Plant_Unhealthy/IMG_20201217_151754.jpg,Unhealthy,group-00661,test
Basil_Plant_Unhealthy/IMG_20201217_151755.jpg,Unhealthy,group-00662,development
Basil_Plant_Unhealthy/IMG_20201217_151755_1.jpg,Unhealthy,group-00663,development
Basil_Plant_Unhealthy/IMG_20201217_151759.jpg,Unhealthy,group-00664,development
Basil_Plant_Unhealthy/IMG_20201217_151801.jpg,Unhealthy,group-00666,development
Basil_Plant_Unhealthy/IMG_20201217_151802.jpg,Unhealthy,group-00666,development
Basil_Plant_Unhealthy/IMG_20201217_151803.jpg,Unhealthy,group-00667,development
Basil_Plant_Unhealthy/IMG_20201217_151806.jpg,Unhealthy,group-00669,test
Basil_Plant_Unhealthy/IMG_20201217_151806_1.jpg,Unhealthy,group-00669,test
Basil_Plant_Unhealthy/IMG_20201217_151808.jpg,Unhealthy,group-00671,development
Basil_Plant_Unhealthy/IMG_20201217_151808_1.jpg,Unhealthy,group-00671,development
Basil_Plant_Unhealthy/IMG_20201217_151809.jpg,Unhealthy,group-00672,development
Basil_Plant_Unhealthy/IMG_20201217_151810.jpg,Unhealthy,group-00673,development
Basil_Plant_Unhealthy/IMG_20201217_151811.jpg,Unhealthy,group-00674,development
Basil_Plant_Unhealthy/IMG_20201217_151823.jpg,Unhealthy,group-00675,development
Basil_Plant_Unhealthy/IMG_20201217_151828.jpg,Unhealthy,group-00677,test
Basil_Plant_Unhealthy/IMG_20201217_151833.jpg,Unhealthy,group-00677,test
Basil_Plant_Unhealthy/IMG_20201217_151834.jpg,Unhealthy,group-00678,test
Basil_Plant_Unhealthy/IMG_20201217_151835.jpg,Unhealthy,group-00679,development
Basil_Plant_Unhealthy/IMG_20201217_151836.jpg,Unhealthy,group-00680,development
Basil_Plant_Unhealthy/IMG_20201217_151837.jpg,Unhealthy,group-00681,development
Basil_Plant_Unhealthy/IMG_20201217_151838.jpg,Unhealthy,group-00682,development
Basil_Plant_Unhealthy/IMG_20201217_151839.jpg,Unhealthy,group-00683,development
Basil_Plant_Unhealthy/IMG_20201217_151841.jpg,Unhealthy,group-00684,development
Basil_Plant_Unhealthy/IMG_20201217_151841_1.jpg,Unhealthy,group-00685,development
Basil_Plant_Unhealthy/IMG_20201217_151842.jpg,Unhealthy,group-00686,test
Basil_Plant_Unhealthy/IMG_20201217_151843.jpg,Unhealthy,group-00687,development
Basil_Plant_Unhealthy/IMG_20201217_151844.jpg,Unhealthy,group-00688,development
Basil_Plant_Unhealthy/IMG_20201217_151845.jpg,Unhealthy,group-00689,development
Basil_Plant_Unhealthy/IMG_20201217_151846.jpg,Unhealthy,group-00690,development
Basil_Plant_Unhealthy/IMG_20201217_151847.jpg,Unhealthy,group-00691,development
Basil_Plant_Unhealthy/IMG_20201217_151849.jpg,Unhealthy,group-00692,development
Basil_Plant_Unhealthy/IMG_20201217_151850.jpg,Unhealthy,group-00693,development
Basil_Plant_Unhealthy/IMG_20201217_151852.jpg,Unhealthy,group-00696,development
Basil_Plant_Unhealthy/IMG_20201217_151853.jpg,Unhealthy,group-00696,development
Basil_Plant_Unhealthy/IMG_20201217_151854.jpg,Unhealthy,group-00696,development
Basil_Plant_Unhealthy/IMG_20201217_151855.jpg,Unhealthy,group-00697,development
Basil_Plant_Unhealthy/IMG_20201217_151857.jpg,Unhealthy,group-00698,development
Basil_Plant_Unhealthy/IMG_20201217_151858.jpg,Unhealthy,group-00699,development
Basil_Plant_Unhealthy/IMG_20201217_151906.jpg,Unhealthy,group-00700,development
Basil_Plant_Unhealthy/IMG_20201217_151907.jpg,Unhealthy,group-00701,development
Basil_Plant_Unhealthy/IMG_20201217_151908.jpg,Unhealthy,group-00702,development
Basil_Plant_Unhealthy/IMG_20201217_151909.jpg,Unhealthy,group-00703,development
Basil_Plant_Unhealthy/IMG_20201217_151910.jpg,Unhealthy,group-00704,development
Basil_Plant_Unhealthy/IMG_20201217_151911.jpg,Unhealthy,group-00707,development
Basil_Plant_Unhealthy/IMG_20201217_151913.jpg,Unhealthy,group-00707,development
Basil_Plant_Unhealthy/IMG_20201217_151913_1.jpg,Unhealthy,group-00707,development
Basil_Plant_Unhealthy/IMG_20201217_151915.jpg,Unhealthy,group-00708,test
Basil_Plant_Unhealthy/IMG_20201217_151916.jpg,Unhealthy,group-00709,development
Basil_Plant_Unhealthy/IMG_20201217_151917.jpg,Unhealthy,group-00710,development
Basil_Plant_Unhealthy/IMG_20201217_151918.jpg,Unhealthy,group-00711,development
Basil_Plant_Unhealthy/IMG_20201217_151920.jpg,Unhealthy,group-00712,development
Basil_Plant_Unhealthy/IMG_20201217_151920_1.jpg,Unhealthy,group-00713,development
Basil_Plant_Unhealthy/IMG_20201217_151922.jpg,Unhealthy,group-00714,development
Basil_Plant_Unhealthy/IMG_20201217_151924.jpg,Unhealthy,group-00715,development
Basil_Plant_Unhealthy/IMG_20201217_151926.jpg,Unhealthy,group-00716,development
Basil_Plant_Unhealthy/IMG_20201217_151927.jpg,Unhealthy,group-00717,test
Basil_Plant_Unhealthy/IMG_20201217_151928.jpg,Unhealthy,group-00718,test
Basil_Plant_Unhealthy/IMG_20201217_151929.jpg,Unhealthy,group-00719,development
Basil_Plant_Unhealthy/IMG_20201217_151930.jpg,Unhealthy,group-00720,development
Basil_Plant_Unhealthy/IMG_20201217_151931.jpg,Unhealthy,group-00721,test
Basil_Plant_Unhealthy/IMG_20201217_151932.jpg,Unhealthy,group-00722,development
Basil_Plant_Unhealthy/IMG_20201217_151933.jpg,Unhealthy,group-00723,development
Basil_Plant_Unhealthy/IMG_20201217_151936.jpg,Unhealthy,group-00724,development
Basil_Plant_Unhealthy/IMG_20201217_151937.jpg,Unhealthy,group-00731,development
Basil_Plant_Unhealthy/IMG_20201217_151938.jpg,Unhealthy,group-00731,development
Basil_Plant_Unhealthy/IMG_20201217_151939.jpg,Unhealthy,group-00731,development
Basil_Plant_Unhealthy/IMG_20201217_151940.jpg,Unhealthy,group-00731,development
Basil_Plant_Unhealthy/IMG_20201217_151941.jpg,Unhealthy,group-00731,development
Basil_Plant_Unhealthy/IMG_20201217_151942.jpg,Unhealthy,group-00731,development
Basil_Plant_Unhealthy/IMG_20201217_151943.jpg,Unhealthy,group-00731,development
Basil_Plant_Unhealthy/IMG_20201217_151950.jpg,Unhealthy,group-00734,development
Basil_Plant_Unhealthy/IMG_20201217_151952.jpg,Unhealthy,group-00734,development
Basil_Plant_Unhealthy/IMG_20201217_151952_1.jpg,Unhealthy,group-00734,development
Basil_Plant_Unhealthy/IMG_20201217_151953.jpg,Unhealthy,group-00735,development
Basil_Plant_Unhealthy/IMG_20201217_151956.jpg,Unhealthy,group-00737,test
Basil_Plant_Unhealthy/IMG_20201217_151957.jpg,Unhealthy,group-00737,test
Basil_Plant_Unhealthy/IMG_20201217_152000.jpg,Unhealthy,group-00738,development
Basil_Plant_Unhealthy/IMG_20201217_152001.jpg,Unhealthy,group-00739,development
Basil_Plant_Unhealthy/IMG_20201217_152004.jpg,Unhealthy,group-00744,development
Basil_Plant_Unhealthy/IMG_20201217_152005.jpg,Unhealthy,group-00744,development
Basil_Plant_Unhealthy/IMG_20201217_152007.jpg,Unhealthy,group-00744,development
Basil_Plant_Unhealthy/IMG_20201217_152008.jpg,Unhealthy,group-00744,development
Basil_Plant_Unhealthy/IMG_20201217_152009.jpg,Unhealthy,group-00744,development
Basil_Plant_Unhealthy/IMG_20201217_152012.jpg,Unhealthy,group-00746,development
Basil_Plant_Unhealthy/IMG_20201217_152013.jpg,Unhealthy,group-00746,development
Basil_Plant_Unhealthy/IMG_20201217_152014.jpg,Unhealthy,group-00747,development
Basil_Plant_Unhealthy/IMG_20201217_152015.jpg,Unhealthy,group-00748,development
Basil_Plant_Unhealthy/IMG_20201217_152015_1.jpg,Unhealthy,group-00750,test
Basil_Plant_Unhealthy/IMG_20201217_152017.jpg,Unhealthy,group-00750,test
Basil_Plant_Unhealthy/IMG_20201217_152018.jpg,Unhealthy,group-00751,development
Basil_Plant_Unhealthy/IMG_20201217_152019.jpg,Unhealthy,group-00752,development
Basil_Plant_Unhealthy/IMG_20201217_152021.jpg,Unhealthy,group-00753,development
Basil_Plant_Unhealthy/IMG_20201217_152021_1.jpg,Unhealthy,group-00754,development
Basil_Plant_Unhealthy/IMG_20201217_152022.jpg,Unhealthy,group-00755,development
Basil_Plant_Unhealthy/IMG_20201217_152024.jpg,Unhealthy,group-00756,development
Basil_Plant_Unhealthy/IMG_20201217_152025.jpg,Unhealthy,group-00757,development
Basil_Plant_Unhealthy/IMG_20201217_152027.jpg,Unhealthy,group-00760,development
Basil_Plant_Unhealthy/IMG_20201217_152028.jpg,Unhealthy,group-00760,development
Basil_Plant_Unhealthy/IMG_20201217_152029.jpg,Unhealthy,group-00760,development
Basil_Plant_Unhealthy/IMG_20201217_152030.jpg,Unhealthy,group-00761,development
Basil_Plant_Unhealthy/IMG_20201217_152031.jpg,Unhealthy,group-00762,development
Basil_Plant_Unhealthy/IMG_20201217_152032.jpg,Unhealthy,group-00763,development
Basil_Plant_Unhealthy/IMG_20201217_152034.jpg,Unhealthy,group-00764,development
Basil_Plant_Unhealthy/IMG_20201217_152035.jpg,Unhealthy,group-00766,development
Basil_Plant_Unhealthy/IMG_20201217_152036.jpg,Unhealthy,group-00766,development
Basil_Plant_Unhealthy/IMG_20201217_152037.jpg,Unhealthy,group-00767,test
Basil_Plant_Unhealthy/IMG_20201217_152037_1.jpg,Unhealthy,group-00768,development
Basil_Plant_Unhealthy/IMG_20201217_152039.jpg,Unhealthy,group-00769,development
Basil_Plant_Unhealthy/IMG_20201217_152041.jpg,Unhealthy,group-00770,development
Basil_Plant_Unhealthy/IMG_20201217_152042.jpg,Unhealthy,group-00771,development
Basil_Plant_Unhealthy/IMG_20201217_152046.jpg,Unhealthy,group-00774,development
Basil_Plant_Unhealthy/IMG_20201217_152048.jpg,Unhealthy,group-00774,development
Basil_Plant_Unhealthy/IMG_20201217_152049.jpg,Unhealthy,group-00774,development
Basil_Plant_Unhealthy/IMG_20201217_152050.jpg,Unhealthy,group-00775,development
Basil_Plant_Unhealthy/IMG_20201217_152051.jpg,Unhealthy,group-00776,development
Basil_Plant_Unhealthy/IMG_20201217_152052.jpg,Unhealthy,group-00777,test
Basil_Plant_Unhealthy/IMG_20201217_152052_1.jpg,Unhealthy,group-00778,development
Basil_Plant_Unhealthy/IMG_20201217_152054.jpg,Unhealthy,group-00779,test
Basil_Plant_Unhealthy/IMG_20201217_152054_1.jpg,Unhealthy,group-00782,test
Basil_Plant_Unhealthy/IMG_20201217_152056.jpg,Unhealthy,group-00782,test
Basil_Plant_Unhealthy/IMG_20201217_152056_1.jpg,Unhealthy,group-00782,test
Basil_Plant_Unhealthy/IMG_20201217_152058.jpg,Unhealthy,group-00783,development
Basil_Plant_Unhealthy/IMG_20201217_152059.jpg,Unhealthy,group-00784,development
Basil_Plant_Unhealthy/IMG_20201217_152101.jpg,Unhealthy,group-00785,development
Basil_Plant_Unhealthy/IMG_20201217_152102.jpg,Unhealthy,group-00786,test
Basil_Plant_Unhealthy/IMG_20201217_152106.jpg,Unhealthy,group-00789,development
Basil_Plant_Unhealthy/IMG_20201217_152107.jpg,Unhealthy,group-00789,development
Basil_Plant_Unhealthy/IMG_20201217_152107_1.jpg,Unhealthy,group-00789,development
Basil_Plant_Unhealthy/IMG_20201217_152108.jpg,Unhealthy,group-00791,test
Basil_Plant_Unhealthy/IMG_20201217_152109.jpg,Unhealthy,group-00791,test
Basil_Plant_Unhealthy/IMG_20201217_152111.jpg,Unhealthy,group-00793,development
Basil_Plant_Unhealthy/IMG_20201217_152112.jpg,Unhealthy,group-00793,development
Basil_Plant_Unhealthy/IMG_20201217_152116.jpg,Unhealthy,group-00794,development
Basil_Plant_Unhealthy/IMG_20201217_152118.jpg,Unhealthy,group-00801,test
Basil_Plant_Unhealthy/IMG_20201217_152118_1.jpg,Unhealthy,group-00801,test
Basil_Plant_Unhealthy/IMG_20201217_152119.jpg,Unhealthy,group-00801,test
Basil_Plant_Unhealthy/IMG_20201217_152121.jpg,Unhealthy,group-00801,test
Basil_Plant_Unhealthy/IMG_20201217_152122.jpg,Unhealthy,group-00801,test
Basil_Plant_Unhealthy/IMG_20201217_152123.jpg,Unhealthy,group-00801,test
Basil_Plant_Unhealthy/IMG_20201217_152124.jpg,Unhealthy,group-00801,test
Basil_Plant_Unhealthy/IMG_20201217_152138.jpg,Unhealthy,group-00802,test
Basil_Plant_Unhealthy/IMG_20201217_152142.jpg,Unhealthy,group-00804,development
Basil_Plant_Unhealthy/IMG_20201217_152143.jpg,Unhealthy,group-00804,development
Basil_Plant_Unhealthy/IMG_20201217_152144.jpg,Unhealthy,group-00806,development
Basil_Plant_Unhealthy/IMG_20201217_152145.jpg,Unhealthy,group-00806,development
Basil_Plant_Unhealthy/IMG_20201217_152146.jpg,Unhealthy,group-00808,development
Basil_Plant_Unhealthy/IMG_20201217_152146_1.jpg,Unhealthy,group-00808,development
Basil_Plant_Unhealthy/IMG_20201217_152149.jpg,Unhealthy,group-00812,development
Basil_Plant_Unhealthy/IMG_20201217_152151.jpg,Unhealthy,group-00812,development
Basil_Plant_Unhealthy/IMG_20201217_152153.jpg,Unhealthy,group-00812,development
Basil_Plant_Unhealthy/IMG_20201217_152154.jpg,Unhealthy,group-00812,development
Basil_Plant_Unhealthy/IMG_20201217_152203.jpg,Unhealthy,group-00813,development
Basil_Plant_Unhealthy/IMG_20201217_152204.jpg,Unhealthy,group-00814,development
Basil_Plant_Unhealthy/IMG_20201217_152207.jpg,Unhealthy,group-00815,development
Basil_Plant_Unhealthy/IMG_20201217_152210.jpg,Unhealthy,group-00816,development
Basil_Plant_Unhealthy/IMG_20201217_152212.jpg,Unhealthy,group-00817,development
Basil_Plant_Unhealthy/IMG_20201217_152216.jpg,Unhealthy,group-00818,development
Basil_Plant_Unhealthy/IMG_20201217_152217.jpg,Unhealthy,group-00819,development
Basil_Plant_Unhealthy/IMG_20201217_152218.jpg,Unhealthy,group-00820,development
Basil_Plant_Unhealthy/IMG_20201217_152219.jpg,Unhealthy,group-00821,test
Basil_Plant_Unhealthy/IMG_20201217_152221.jpg,Unhealthy,group-00822,development
Basil_Plant_Unhealthy/IMG_20201217_152345.jpg,Unhealthy,group-00823,development
Basil_Plant_Unhealthy/IMG_20201217_152347.jpg,Unhealthy,group-00824,development
Basil_Plant_Unhealthy/IMG_20201217_152348.jpg,Unhealthy,group-00825,test
Basil_Plant_Unhealthy/IMG_20201217_152349.jpg,Unhealthy,group-00826,development
Basil_Plant_Unhealthy/IMG_20201217_152350.jpg,Unhealthy,group-00827,development
Basil_Plant_Unhealthy/IMG_20201217_152351.jpg,Unhealthy,group-00828,development
Basil_Plant_Unhealthy/IMG_20201217_152352.jpg,Unhealthy,group-00829,development
Basil_Plant_Unhealthy/IMG_20201217_152353.jpg,Unhealthy,group-00830,test
Basil_Plant_Unhealthy/IMG_20201217_152354.jpg,Unhealthy,group-00832,development
Basil_Plant_Unhealthy/IMG_20201217_152354_1.jpg,Unhealthy,group-00832,development
Basil_Plant_Unhealthy/IMG_20201217_152357.jpg,Unhealthy,group-00833,development
Basil_Plant_Unhealthy/IMG_20201217_152359.jpg,Unhealthy,group-00834,development
Basil_Plant_Unhealthy/IMG_20201217_152400.jpg,Unhealthy,group-00835,test
Basil_Plant_Unhealthy/IMG_20201217_152403.jpg,Unhealthy,group-00836,development
Basil_Plant_Unhealthy/IMG_20201217_152411.jpg,Unhealthy,group-00837,development
Basil_Plant_Unhealthy/IMG_20201217_152413.jpg,Unhealthy,group-00838,development
Basil_Plant_Unhealthy/IMG_20201217_152420.jpg,Unhealthy,group-00839,development
Basil_Plant_Unhealthy/IMG_20201217_152421.jpg,Unhealthy,group-00842,development
Basil_Plant_Unhealthy/IMG_20201217_152423.jpg,Unhealthy,group-00842,development
Basil_Plant_Unhealthy/IMG_20201217_152424.jpg,Unhealthy,group-00842,development
Basil_Plant_Unhealthy/IMG_20201217_152424_1.jpg,Unhealthy,group-00844,development
Basil_Plant_Unhealthy/IMG_20201217_152425.jpg,Unhealthy,group-00844,development
Basil_Plant_Unhealthy/IMG_20201217_152426.jpg,Unhealthy,group-00845,development
Basil_Plant_Unhealthy/IMG_20201217_152429.jpg,Unhealthy,group-00846,development
Basil_Plant_Unhealthy/IMG_20201217_152430.jpg,Unhealthy,group-00847,development
Basil_Plant_Unhealthy/IMG_20201217_152431.jpg,Unhealthy,group-00848,development
Basil_Plant_Unhealthy/IMG_20201217_152439.jpg,Unhealthy,group-00849,development
Basil_Plant_Unhealthy/IMG_20201217_152441.jpg,Unhealthy,group-00850,test
Basil_Plant_Unhealthy/IMG_20201217_152444.jpg,Unhealthy,group-00855,development
Basil_Plant_Unhealthy/IMG_20201217_152445.jpg,Unhealthy,group-00855,development
Basil_Plant_Unhealthy/IMG_20201217_152446.jpg,Unhealthy,group-00855,development
Basil_Plant_Unhealthy/IMG_20201217_152447.jpg,Unhealthy,group-00855,development
Basil_Plant_Unhealthy/IMG_20201217_152448.jpg,Unhealthy,group-00855,development
Basil_Plant_Unhealthy/IMG_20201217_152452.jpg,Unhealthy,group-00856,development
Basil_Plant_Unhealthy/IMG_20201217_152457.jpg,Unhealthy,group-00859,development
Basil_Plant_Unhealthy/IMG_20201217_152458.jpg,Unhealthy,group-00859,development
Basil_Plant_Unhealthy/IMG_20201217_152500.jpg,Unhealthy,group-00859,development
Basil_Plant_Unhealthy/IMG_20201217_152502.jpg,Unhealthy,group-00860,development
Basil_Plant_Unhealthy/IMG_20201217_152509.jpg,Unhealthy,group-00861,development
Basil_Plant_Unhealthy/IMG_20201217_152510.jpg,Unhealthy,group-00862,development
Basil_Plant_Unhealthy/IMG_20201217_152515.jpg,Unhealthy,group-00865,development
Basil_Plant_Unhealthy/IMG_20201217_152516.jpg,Unhealthy,group-00865,development
Basil_Plant_Unhealthy/IMG_20201217_152517.jpg,Unhealthy,group-00865,development
Basil_Plant_Unhealthy/IMG_20201217_152520.jpg,Unhealthy,group-00866,test
Basil_Plant_Unhealthy/IMG_20201217_152521.jpg,Unhealthy,group-00867,development
Basil_Plant_Unhealthy/IMG_20201217_152523.jpg,Unhealthy,group-00868,development
Basil_Plant_Unhealthy/IMG_20201217_152527.jpg,Unhealthy,group-00869,development
Basil_Plant_Unhealthy/IMG_20201217_152530.jpg,Unhealthy,group-00873,development
Basil_Plant_Unhealthy/IMG_20201217_152531.jpg,Unhealthy,group-00873,development
Basil_Plant_Unhealthy/IMG_20201217_152532.jpg,Unhealthy,group-00873,development
Basil_Plant_Unhealthy/IMG_20201217_152532_1.jpg,Unhealthy,group-00873,development
Basil_Plant_Unhealthy/IMG_20201217_152534.jpg,Unhealthy,group-00874,development
Basil_Plant_Unhealthy/IMG_20201217_152535.jpg,Unhealthy,group-00875,development
Basil_Plant_Unhealthy/IMG_20201217_152537.jpg,Unhealthy,group-00879,test
Basil_Plant_Unhealthy/IMG_20201217_152538.jpg,Unhealthy,group-00879,test
Basil_Plant_Unhealthy/IMG_20201217_152538_1.jpg,Unhealthy,group-00879,test
Basil_Plant_Unhealthy/IMG_20201217_152539.jpg,Unhealthy,group-00879,test
Basil_Plant_Unhealthy/IMG_20201217_152540.jpg,Unhealthy,group-00881,development
